customer_id,customer_name,contact_no,email,state,city,postal_code,total_purchases
customer_107070,Larry Kennedy,68959580130,vbailey@example.com,Louisiana,Danielleview,60504,3294
customer_107071,Amanda Mills,48781340139,gjackson@example.net,Ohio,Welchfort,22121,3203
customer_107072,Michelle Alvarado,91776633534,iwarner@example.org,Idaho,Port Victorfort,9894,8477
customer_107073,Stephen Henry,91794203386,aduncan@example.org,Colorado,West Rhondaburgh,23596,6291
customer_107074,Melissa Gray,46635707242,nelsontodd@example.org,South Carolina,Alicetown,34329,7802
customer_107075,Nicholas Johnson,36985545108,heidiklein@example.com,Montana,Burnston,14296,754
customer_107076,Manuel Mendez,95254787444,davidsmith@example.org,Vermont,West John,77188,3092
customer_107077,Mrs. Sharon Charles,77017867263,jenna70@example.net,Vermont,South Brendamouth,21272,1974
customer_107078,Jessica Ruiz,29949518668,davidrodriguez@example.org,Vermont,New Steven,9954,3182
customer_107079,Stephanie Dunlap,36464424294,robin69@example.com,Missouri,Port Anthonyberg,62741,5488
customer_107080,Gary Clark,41692284330,grosslaurie@example.com,Missouri,East Deborahport,18599,1571
customer_107081,Diana Hernandez,80256220335,matthew96@example.org,Ohio,South Kenneth,6237,998
customer_107082,Richard Fritz,98871794416,matthew53@example.com,Colorado,New Timothy,95282,3763
customer_107083,Morgan Cook,76554248964,perezfrancisco@example.com,Ohio,Rhondaview,44105,4599
customer_107084,Claudia Young,94284878293,tonigarcia@example.net,Maine,Kaneton,59850,3373
customer_107085,David Dean,72809893143,iturner@example.com,Maryland,East Jessicachester,64701,3478
customer_107086,Michael Hoffman,89410343249,james72@example.org,Oklahoma,South Elizabeth,24636,4467
customer_107087,Lisa Russell,48914286809,carmensanchez@example.org,Iowa,Goodwinview,31154,372
customer_107088,Paige Williams,56566845824,grace85@example.com,Alabama,Millerstad,46975,5148
customer_107089,James Richardson,52127304898,gutierreznicole@example.net,Wyoming,East Jessicatown,31431,5141
customer_107090,Holly Powell,35785806684,tracylewis@example.org,Colorado,Lake Markfurt,43614,3218
customer_107091,Jennifer Brown,89415024987,slewis@example.net,West Virginia,North Lindamouth,89481,9205
customer_107092,Sarah Small,19893118139,christinawilcox@example.org,New York,Willisport,51502,7671
customer_107093,James Bonilla,63155235858,adrianarogers@example.net,California,Nataliefort,41921,2236
customer_107094,Jennifer Brown,27224575065,odavidson@example.com,West Virginia,Foxview,66694,9974
customer_107095,Stephanie Gonzalez,96744484605,jwilson@example.com,Connecticut,Stanleyton,71606,3006
customer_107096,Anthony Anderson,54296459922,qphillips@example.org,Indiana,Mendozashire,91797,3673
customer_107097,Matthew Warren,29450547853,jennifer24@example.org,New Mexico,Loritown,60190,7910
customer_107098,Denise Dominguez,28620268724,joshualong@example.com,New Mexico,Devonside,9440,3985
customer_107099,Patrick Klein,30188850779,josenguyen@example.net,Maryland,Lake Cassandra,29648,3498
customer_107100,Sarah Flynn,73061227224,ashleyangela@example.com,Virginia,West Vanessa,40484,8601
customer_107101,Sabrina Bates,17975858284,oandrews@example.com,Idaho,West Maria,43477,161
customer_107102,Thomas Miller,39790364452,pamela43@example.org,Georgia,South Hollyville,35485,2330
customer_107103,Barbara Williams,12576684746,blevinsluis@example.org,South Carolina,New Heathertown,51943,299
customer_107104,Michele Holt DDS,87688199082,wcastro@example.net,Kansas,East Johnmouth,47862,4395
customer_107105,Barbara Fuentes,83134094803,cristian28@example.com,Nevada,Hallborough,3963,7781
customer_107106,Maurice Moore,89495842224,michael02@example.org,Oregon,Courtneyberg,17277,8484
customer_107107,Michael Zimmerman,93581703106,coxhailey@example.com,Ohio,South Yvette,52214,5337
customer_107108,Mark Soto,42389625974,rrivera@example.org,Wyoming,Taylormouth,16100,7613
customer_107109,Tabitha Fitzgerald,22596046110,smithdawn@example.net,Connecticut,West Sabrina,62834,2391
customer_107110,Robert Cohen,23056065225,sandygriffith@example.org,Texas,New Davidside,45148,7280
customer_107111,Allison Weber,30539833961,snyderralph@example.org,Arizona,New Barbaraburgh,41042,8802
customer_107112,Susan Cisneros,92437160210,bennettmark@example.com,South Dakota,North Haley,90193,6084
customer_107113,Jennifer Davis,71672298641,ypowell@example.com,Utah,Chadhaven,40584,8683
customer_107114,Michelle Holloway,26128923441,briansmith@example.org,Ohio,New Peterborough,58561,9452
customer_107115,Richard Herrera,85757618996,michelle61@example.org,Delaware,Port Lisa,26369,9589
customer_107116,Michele Torres,44529059979,hallmichael@example.org,Washington,Bonillatown,77067,8933
customer_107117,Dr. Jason Gonzalez,80220206221,rose13@example.org,Idaho,Bridgeston,13473,1242
customer_107118,John Turner,66771573039,longmichael@example.net,New York,Lake Denise,67052,2748
customer_107119,Angela Smith,63763175735,jadehouston@example.com,Nebraska,West Joshuaport,46263,8410
customer_107120,Michael Casey,36072391121,derek48@example.net,Montana,Lisamouth,6992,6188
customer_107121,Jeffrey Rubio,16658082643,anthony48@example.org,Minnesota,Kenttown,76848,5594
customer_107122,Melanie Walter,40403277378,nblackburn@example.org,Kansas,West Dianamouth,9659,3889
customer_107123,Wesley Kaiser,20276766319,ywood@example.com,North Dakota,North Jessica,60537,804
customer_107124,Ruth Barrera,16613485885,gjones@example.com,North Dakota,New Richardtown,73208,5727
customer_107125,Debbie Martinez,51389734333,ograves@example.com,New York,Jenniferberg,73313,3934
customer_107126,David Brooks,55912055746,gonzalezjohn@example.net,Montana,North Erica,93076,3055
customer_107127,Benjamin Harper,73180119885,mendozajudith@example.org,Kansas,North Christopherton,2656,6838
customer_107128,Amanda Jones,50446212197,richardlloyd@example.com,Alaska,East David,78972,4473
customer_107129,Cynthia Spencer,99057569245,thomascynthia@example.org,California,Port Kaylaburgh,1434,7481
customer_107130,Carol Olsen,56722220839,sandersgeorge@example.com,Georgia,Lake Kristenburgh,50995,7077
customer_107131,James Sims,94891879301,coxjared@example.com,Connecticut,East Marcus,46574,1898
customer_107132,Elizabeth Terry,31667004237,robertsolis@example.net,California,Adamsshire,57388,4935
customer_107133,Ryan Hicks,40610459763,thomaswendy@example.com,Colorado,Rickybury,99365,6744
customer_107134,Lynn Rodriguez,73800623855,wcortez@example.net,Colorado,Josephburgh,11983,2808
customer_107135,Jennifer Clark,16371319253,ayalamichelle@example.net,Colorado,Lake Tommybury,96198,4900
customer_107136,Crystal Atkinson,31969846783,josehendrix@example.com,Wyoming,West Ricardo,90336,7490
customer_107137,Caitlin Becker,52873267883,walkerjonathan@example.com,Mississippi,Jonesside,71737,7821
customer_107138,Emily Walker,98625248664,xwilliams@example.com,Arizona,Maldonadobury,84104,9103
customer_107139,Justin Gregory,93916656912,katiejenkins@example.net,Missouri,Turnerfort,30389,7900
customer_107140,Sherri Brown,47661942523,dean73@example.org,West Virginia,Donnaberg,95700,7331
customer_107141,Mrs. Jade Mays,46364764325,wrightalvin@example.com,Florida,East Victoriafurt,56687,6523
customer_107142,Louis Mcconnell,70788436567,hansontroy@example.org,Ohio,Baileystad,76619,7676
customer_107143,Mary Anderson,19241711688,codyhoward@example.org,Georgia,Rojasfort,27031,6275
customer_107144,Todd Caldwell,70082292036,kylearias@example.org,Michigan,Alanville,68985,7189
customer_107145,Mackenzie Bruce,96009863495,kariscott@example.org,Minnesota,Joycefort,84120,8114
customer_107146,Kyle Russell,39680084666,kendracasey@example.org,Utah,Gomezmouth,15261,2213
customer_107147,Lisa Ramos,29411327721,shannonhenry@example.com,New York,East Linda,16305,7668
customer_107148,Dana Anderson DVM,83334271591,hornesara@example.org,New York,Lake Christopher,92161,319
customer_107149,Amanda Crawford,67762797022,jacobwaters@example.org,Colorado,West April,79654,4207
customer_107150,Sandra Long,37880518146,cainkelsey@example.org,North Carolina,Matthewborough,59912,4263
customer_107151,Joanne Walsh,50175841689,maldonadoamber@example.com,Nebraska,South Ericaside,90974,1137
customer_107152,Rebecca Castro,77769791901,vyoung@example.net,New York,Keithhaven,26471,6601
customer_107153,Jennifer Curry,58875349219,henry72@example.net,Rhode Island,Austinbury,82010,5578
customer_107154,Michael Harrington,76434363395,lmedina@example.com,Ohio,West Christopher,55424,335
customer_107155,Joseph Galloway,79310508311,maldonadojessica@example.com,Virginia,Hardinview,8183,1514
customer_107156,James Escobar,97968349680,owebb@example.net,Nebraska,Port Lindsey,96490,9691
customer_107157,Michael Carroll,93823870974,wsellers@example.org,Iowa,Ramirezfurt,61509,1748
customer_107158,Jason Adams,71648967826,isnow@example.com,Connecticut,South Dustin,90770,3389
customer_107159,Christina Martin,18102427727,stevenanderson@example.org,Colorado,Cookport,79539,8774
customer_107160,Kyle Gonzalez,74427495015,yguerra@example.com,Vermont,Owenchester,89956,847
customer_107161,Bridget Ellis,44220464476,harrisoncheryl@example.org,Florida,Jonathanland,34457,1554
customer_107162,Sara Cruz,27859815472,brownbethany@example.org,Iowa,Williamsview,31506,720
customer_107163,Isaiah Khan,28950821705,nicholasramos@example.org,California,West Travis,67497,9721
customer_107164,Barbara Thomas,41448944117,thomasvillarreal@example.org,Mississippi,Port Juliatown,17884,4885
customer_107165,Stephanie Hernandez,53160237084,hollyvalencia@example.org,New York,Caitlinport,90151,2970
customer_107166,Nicole Duran,53372859634,jsmith@example.org,Alaska,Port Colinside,15088,3873
customer_107167,Sherri Roberts,17792772874,davidsharp@example.net,Montana,Danielton,46680,9587
customer_107168,George Dixon,82051020562,jillian43@example.com,Illinois,Wongton,49533,4950
customer_107169,William Davis,80919400053,shannonwagner@example.com,North Dakota,Flowersstad,53311,5688
customer_107170,Janet Johnson DVM,81992693526,rodriguezchristina@example.com,Tennessee,Flowerschester,11830,5416
customer_107171,Christine Jenkins,52219118465,leah26@example.org,Texas,Port Denise,38309,292
customer_107172,Stephen Williams,50899228385,leekylie@example.org,Indiana,Garciachester,42324,4981
customer_107173,Joseph Phillips,49229712581,tylerthompson@example.com,New Hampshire,New Bobbyville,81728,3304
customer_107174,Cynthia Nelson,29264947400,christine58@example.net,Montana,Masonport,96231,4306
customer_107175,Brian Reynolds,69862299227,michaeldowns@example.com,Missouri,East Carlaview,62929,3909
customer_107176,Albert Copeland,69028528422,scottmichael@example.org,Wyoming,Jenniferton,92105,1720
customer_107177,Henry Smith,24724545016,calvinestrada@example.net,North Carolina,Danielleburgh,78926,3221
customer_107178,Brett Burch,92689713354,timothy47@example.org,Oregon,Marksland,7867,3186
customer_107179,Eric Smith,54239131060,ericsantos@example.net,New York,Johnsonland,29595,1799
customer_107180,Kimberly Olson,40739190192,wgreen@example.org,Mississippi,West Anthony,93690,9720
customer_107181,Christopher Anderson,20304592817,hmarsh@example.org,Colorado,Lake Brooketown,30665,6897
customer_107182,Brian Owens,24073755919,henry70@example.com,Oklahoma,Jacksonborough,39889,4535
customer_107183,Amber Griffin,15934171753,michaelmoreno@example.com,Tennessee,Lake Julie,20146,2371
customer_107184,Amber Henderson,63517913194,kmeadows@example.com,Wisconsin,East Brian,28905,8910
customer_107185,Troy Olson,23022762050,nathanbrandt@example.net,Nebraska,Smithhaven,91339,5673
customer_107186,Adam Miller,70413601391,jamesthompson@example.net,Florida,Matthewside,79236,3101
customer_107187,Jack Wheeler,69452512582,donramirez@example.org,Missouri,North Hollyport,95817,1040
customer_107188,Linda Torres,21215789594,pachecorichard@example.com,Kentucky,Matthewhaven,45400,6305
customer_107189,Cameron Jennings,45574787739,antonio13@example.org,Delaware,Campbellport,20911,4559
customer_107190,Olivia Bennett,38134830795,fcunningham@example.org,North Carolina,West Kelly,77514,1462
customer_107191,Ronnie Lee,59709419878,grosspatty@example.net,Alabama,North Robert,23395,7243
customer_107192,George Ramos,24614486592,jimmyblack@example.com,Wisconsin,Port Andrewtown,40202,4979
customer_107193,Cassidy Smith,92030426337,rachelpatterson@example.org,South Carolina,West Ryanfort,81609,5671
customer_107194,Mark Garner,13628842222,amanda92@example.org,Oklahoma,Sandramouth,45293,4557
customer_107195,Tony Hood,48281904967,heidi90@example.org,New Hampshire,Lake Erik,79925,3725
customer_107196,Leslie Harrison,88205962191,bishopderek@example.org,Arkansas,Josephview,32675,7576
customer_107197,Dwayne Fritz,59586020850,hnichols@example.net,Georgia,Donnafort,7979,9578
customer_107198,Rachel Miller,63030981113,susan08@example.net,Michigan,North Matthew,29114,3343
customer_107199,Brittany Smith,76697760513,ckane@example.org,Utah,East Sandraville,9010,4649
customer_107200,William Hickman,87834867707,joekelly@example.com,Massachusetts,Anthonyside,8945,9432
customer_107201,Brittany Graham,44024646572,dfrank@example.org,Georgia,West Hannah,49797,392
customer_107202,Brandy Perry,31567406625,wallaceamanda@example.com,Iowa,East Lisa,84313,4976
customer_107203,Ashley Robbins DDS,35171734466,benjaminturner@example.net,New York,New Jeremy,91482,3138
customer_107204,John Hamilton,60032360935,ruth90@example.org,Nebraska,Jonesview,92167,6220
customer_107205,Angela Perez,78339803988,james82@example.org,Delaware,Andrewborough,2635,4320
customer_107206,Dominique Cole,89433908561,bethbaker@example.com,New Hampshire,Mitchelltown,69768,2838
customer_107207,Ryan Myers,91355996735,claychristina@example.org,North Dakota,Port John,25099,3825
customer_107208,Tina Myers,71597013984,reneejones@example.net,Michigan,New Franciscoton,3487,9213
customer_107209,Nicole David,39022964438,xwilliams@example.org,Virginia,East Danamouth,71859,5551
customer_107210,Rachel Ward,33964938030,mallory04@example.org,New York,Port Paigeberg,87015,8500
customer_107211,Victor Smith,12101426750,mwarren@example.net,South Carolina,East Carolynborough,53165,2811
customer_107212,Antonio Woods,53407745395,jacobsonkyle@example.net,Minnesota,Justinbury,6025,4591
customer_107213,Leslie West,77612139415,gary31@example.com,Rhode Island,New Charlesfurt,97389,9571
customer_107214,Brian Griffin,20662992171,anne14@example.net,Maryland,West Patriciaport,33035,2527
customer_107215,Kyle Shaw,35664093874,adamnguyen@example.com,Kentucky,New Matthew,87655,1647
customer_107216,Thomas Gibbs,99974594555,knavarro@example.org,Iowa,Jessicamouth,34891,8901
customer_107217,Tracy Moore,13713598046,yhawkins@example.org,Wyoming,Brownchester,807,9537
customer_107218,Jeffrey Fuentes,82606501474,nicholas59@example.org,Hawaii,North Robertport,94725,2081
customer_107219,Joseph Adams,53123168141,ortizcatherine@example.com,Alaska,Vickieville,34098,5843
customer_107220,Katherine Armstrong,35844034382,utaylor@example.net,New York,Carrieside,54981,8753
customer_107221,Pam Moon,33530823304,dramirez@example.net,Ohio,New Stevefurt,29685,5372
customer_107222,Terry Meyer,94950772011,jessefuller@example.org,Louisiana,West Heather,27102,5020
customer_107223,Troy Torres,75561617982,stevenkelly@example.net,Maryland,Tuckerfurt,88169,9250
customer_107224,Guy Chen,73449599592,ryoung@example.net,Kansas,Edwardsstad,59156,5443
customer_107225,Donna Ramirez,83861428192,jacksonjennifer@example.com,Idaho,Bowmanberg,63757,242
customer_107226,Kristi Carney,76262276735,iwilliams@example.org,Kansas,Debrabury,15188,7291
customer_107227,Tammy Miller,81938098120,ovalentine@example.net,Nebraska,South Eric,21427,3220
customer_107228,Angela Wang,22207309852,ohernandez@example.net,Nevada,Tiffanyberg,81204,555
customer_107229,Brenda Smith,72014931176,xmathews@example.com,Virginia,New Christopherland,12192,1200
customer_107230,Anne Freeman,99438847537,shanedavis@example.com,Nebraska,New Richardfurt,72348,5308
customer_107231,Amanda Garcia,96981588399,nschaefer@example.com,California,Lake Michael,86273,5169
customer_107232,Thomas Nunez,55022591950,frederick05@example.com,South Carolina,East Lindsay,78981,6508
customer_107233,Dr. Heather Gardner,81406043231,jessica53@example.net,Washington,Nataliehaven,8142,8715
customer_107234,Brooke Massey,50265650346,jamieortiz@example.org,Connecticut,Lake Nicholas,83965,1516
customer_107235,Natalie Jones,50709506841,ckennedy@example.net,Michigan,Jonesbury,20978,6622
customer_107236,Jacob Gilbert,79270763296,greenekathryn@example.org,Ohio,Port Nicholaschester,18534,3386
customer_107237,Christopher Hudson,49271469504,alfred81@example.net,Rhode Island,Taylormouth,40777,161
customer_107238,Ryan Davis,33701141739,ryanlindsey@example.net,Iowa,Lake Allen,36050,5980
customer_107239,Mathew Sanchez,80896832621,cordovamary@example.com,New Jersey,North Aaron,5672,7750
customer_107240,Jillian Hodge,78252150083,perezveronica@example.net,Indiana,Comptonberg,79009,2399
customer_107241,Dr. Maria Ryan MD,85352991271,soniabanks@example.com,Michigan,Youngmouth,25293,9556
customer_107242,Samantha Robinson,91540380493,anna65@example.net,Maryland,Quinnburgh,1026,4250
customer_107243,Taylor Miller,66865608075,amy76@example.net,Maine,Humphreyfort,85651,5404
customer_107244,Nicolas Burns,14435795860,george63@example.com,Montana,West James,65569,1485
customer_107245,Matthew Ramos,14800252175,ymiller@example.net,North Dakota,West Maryport,73458,8570
customer_107246,Chad Williams,53698422129,joseph51@example.com,Tennessee,West Cynthiastad,4141,5852
customer_107247,Kelsey Beck,84574049544,joshuamathews@example.com,Georgia,Bradfordburgh,85759,6298
customer_107248,Elizabeth Meyers,61618585348,braunrandy@example.net,Utah,East Loriborough,32518,6463
customer_107249,Barbara Carter,97813673544,anthonyhoward@example.net,Massachusetts,West Rachelfurt,14583,6899
customer_107250,Jennifer Robinson,71849433036,wmcclure@example.net,New Mexico,Kathrynmouth,25418,1267
customer_107251,Jennifer Evans,79437893679,travishart@example.net,South Carolina,South Rodney,90092,885
customer_107252,Kayla Gordon,74787174357,tara41@example.net,New Mexico,New Mckenziefort,31004,379
customer_107253,Holly Hoffman MD,88841401868,michelle94@example.com,Iowa,East Patrickville,69344,4265
customer_107254,Angelica Daniels,99648236577,kimnicole@example.org,Nevada,Port Eric,80930,1455
customer_107255,Patricia Martinez,89818125600,yolsen@example.net,Maine,Anthonyburgh,55026,1518
customer_107256,Elizabeth Melton,72033151081,wboyd@example.com,Minnesota,Annetteburgh,90096,2435
customer_107257,Jerome Wong,56021527789,mjackson@example.com,California,West Bryanland,30141,6622
customer_107258,Elizabeth Browning,76165525542,vhall@example.com,Vermont,Port Kathymouth,94673,5760
customer_107259,Jonathan Benjamin,17506457980,kaylapeck@example.net,Louisiana,Smithbury,33631,2419
customer_107260,Jacob Farley,81275375467,nathanstrickland@example.net,Massachusetts,Sarahmouth,57213,6687
customer_107261,Gregory Romero,23642301363,williamsonfrederick@example.org,Idaho,Terrimouth,66921,7071
customer_107262,Brian Small,37212115450,jgamble@example.net,Connecticut,Williammouth,15380,1792
customer_107263,Joshua Marshall,41799707344,syu@example.org,Nebraska,Christinaland,57778,6789
customer_107264,Jessica Thomas,34070059507,sandersdana@example.net,Nevada,Mendozastad,63786,5497
customer_107265,Curtis Mcdonald,71482285287,sbrown@example.org,Minnesota,Port Michaelborough,55993,5846
customer_107266,Jennifer Frazier,54431469463,wesley27@example.org,Maryland,West Raymondborough,25379,6605
customer_107267,Shannon Young,60052519205,nathaniel15@example.com,North Carolina,Port Michael,54699,4254
customer_107268,Lauren Riley,21137721985,mccannashley@example.org,Pennsylvania,Sheltonfort,22148,1874
customer_107269,Melanie Skinner,18318891877,nathannewman@example.org,North Carolina,New Michele,22568,1507
customer_107270,Gary Perez,54867098213,englishcassandra@example.org,Utah,Andrewsstad,9991,6637
customer_107271,John Mcknight,80826748273,jeanne84@example.net,California,Samanthatown,2512,857
customer_107272,Dana Stewart,39317068008,wisestephanie@example.net,New Hampshire,Hollandland,31896,3743
customer_107273,Samantha Gamble,63789913998,donald62@example.net,Iowa,Garciaville,26199,5213
customer_107274,Victor Gonzalez,59284126553,fwebster@example.net,Georgia,Brownchester,4989,1522
customer_107275,Laura Hart,62983586638,webbwanda@example.com,Georgia,Port Jasonview,74457,1825
customer_107276,Austin Peterson,48191017765,deborah65@example.com,Alaska,Johnmouth,16451,1176
customer_107277,Crystal Gonzales,54478191449,imontgomery@example.com,Indiana,Port David,38121,7885
customer_107278,Brian Pierce,41051385757,theresa84@example.com,Nevada,Shawnburgh,94380,9531
customer_107279,Theresa Ross,34520435269,grivers@example.org,Michigan,Josephchester,45422,6336
customer_107280,Robert Jones,99414195018,brownmichelle@example.net,Georgia,Jenniferfurt,94018,9268
customer_107281,Lee Johnson,45422269896,richard21@example.net,Kansas,North Ronaldton,43612,3670
customer_107282,Sherry Guerrero,31073050864,freeves@example.com,Idaho,Lesliehaven,32427,372
customer_107283,Anna Cruz,99283604811,tgarcia@example.com,Iowa,Howellmouth,67545,4236
customer_107284,Wesley Jordan,40873021706,snowkimberly@example.net,Maryland,South Taylorborough,9750,453
customer_107285,Jonathan Hernandez,34305091360,ruizbrenda@example.net,Alabama,Meganshire,56746,7149
customer_107286,David Martin,17870652885,fernandoshepherd@example.net,Rhode Island,Allenberg,13707,108
customer_107287,Tara Meyer,74044147657,lclark@example.com,Arkansas,Coxport,26025,1706
customer_107288,Jillian Kline,42160820933,smithlisa@example.net,Wisconsin,Caitlinberg,57196,5019
customer_107289,Jacqueline Anderson,98968596690,williamsalison@example.org,Tennessee,Edwardsmouth,58863,8129
customer_107290,Michael Rowe,25655326247,awoods@example.com,New York,West Annaburgh,21339,1687
customer_107291,Michael Williams,25029331610,jeremygillespie@example.com,Georgia,Port Daniel,23990,239
customer_107292,Kristin Livingston,17336526223,william57@example.net,Arizona,Lake Robertville,17339,8154
customer_107293,William Baldwin,12500262994,randall56@example.com,Montana,Combsstad,63785,1506
customer_107294,Jeffrey Boyd,64337538840,joe80@example.com,Massachusetts,Amyview,37018,7638
customer_107295,Jennifer Jones,29893907094,elizabeth91@example.net,Arkansas,Lake Kimberly,34753,995
customer_107296,Mariah Brown,22262831174,hwright@example.org,Pennsylvania,Port Robin,34339,9057
customer_107297,Stanley Madden,28134336794,munozjoseph@example.org,Arizona,Jessicaview,21821,213
customer_107298,Jennifer Hall,35948481482,logangerald@example.org,Wisconsin,Lake Kristen,66586,5806
customer_107299,Helen Johnson,84888717476,luisallen@example.com,Oregon,Castillochester,21623,8457
customer_107300,Stephanie Jimenez,88820391766,alicia81@example.com,Rhode Island,Marystad,62900,9719
customer_107301,Laura Nichols,47120449511,robin11@example.net,Iowa,East Melissaview,29472,6851
customer_107302,Deanna Taylor,99830136770,ehenderson@example.net,Alaska,Harrismouth,95124,5971
customer_107303,Jacqueline Bowen,29185345495,jilldelacruz@example.org,Wisconsin,Lake Lynnbury,29141,4852
customer_107304,Matthew Perry,39591233510,dixonjohn@example.org,New Jersey,West Troyberg,78262,830
customer_107305,Melanie Ramirez,80876595966,jenny97@example.org,Montana,South Brandi,7493,3418
customer_107306,Richard Anderson,57321067267,ntaylor@example.net,Arkansas,Lake Christinehaven,34241,8778
customer_107307,Sean Brown,23663406708,ian64@example.org,New Jersey,Veronicaview,50967,3659
customer_107308,Justin Baker,66756107813,barneskatrina@example.org,Montana,Port Stephanieburgh,19679,952
customer_107309,Jeremy Gomez,71693099650,chananthony@example.net,Massachusetts,Tarastad,87595,1149
customer_107310,Jason Campos,31759262385,mullenantonio@example.com,South Dakota,North James,28025,5190
customer_107311,Karen Frank,56150961879,ujones@example.net,Maine,Dominguezchester,20483,3767
customer_107312,Susan Forbes,31580909669,twallace@example.net,South Carolina,Tinaville,20949,5657
customer_107313,Christopher Murphy,34544363419,eestes@example.net,Texas,Kevinport,90731,730
customer_107314,Nicole Carter,56121527224,carolcastro@example.com,Pennsylvania,Port Bethport,75256,1561
customer_107315,Stephen Hill,22103511330,michellerichards@example.net,Colorado,Wongland,47636,8492
customer_107316,Crystal Carter,12459322086,jaredwilcox@example.org,Kansas,New John,17660,6329
customer_107317,Justin Singleton,16616579667,garciawilliam@example.org,California,South Katrina,41575,2810
customer_107318,Mr. Stephen Osborne,65036191514,rachel12@example.org,Pennsylvania,New Rachelview,53885,2739
customer_107319,Nancy Goodman,11759006689,krista54@example.com,Tennessee,Marthaburgh,48999,1835
customer_107320,Meghan Palmer,90059976982,cameronnelson@example.com,Texas,South Richard,36221,7557
customer_107321,Juan Elliott,18909482905,monica81@example.net,South Carolina,East Katherinefurt,81396,4205
customer_107322,Kaitlin Colon,30220497022,kerrnicholas@example.net,South Carolina,Smithview,4626,6439
customer_107323,Nathan Ruiz,99021999373,vanessaweber@example.org,Oregon,Robinsonbury,21129,9330
customer_107324,Eric Hall,88616998606,who@example.net,South Dakota,New Paulstad,46900,7361
customer_107325,Mrs. Paige Stevens DVM,61201983215,erinramirez@example.com,Rhode Island,Adamschester,13729,6603
customer_107326,Angela Hatfield,27930377671,tylerhughes@example.com,Connecticut,Lake Jillian,9142,3819
customer_107327,Paula Munoz,29299380480,peterpaul@example.org,Rhode Island,Kathyside,55789,8552
customer_107328,Matthew Duarte,36849335910,jamescurtis@example.net,North Carolina,South Eduardoville,15257,3935
customer_107329,David Lambert,37056015477,samanthareese@example.com,North Carolina,North Darren,22900,4922
customer_107330,Megan Middleton,73713428672,emoore@example.com,Kentucky,New Andrewchester,57025,6399
customer_107331,Heather Hebert,15126470401,ibuchanan@example.org,Nevada,West Sarabury,7005,6269
customer_107332,Elizabeth Garcia,18311078832,jessica20@example.com,Tennessee,Vaughnstad,70265,8386
customer_107333,Jessica Turner,59989100660,millerbrandon@example.org,Montana,Heatherbury,23241,116
customer_107334,Matthew Payne,72259910944,hwilliams@example.org,Delaware,Christensenshire,50157,6869
customer_107335,Craig Garza,88978976755,heatheradams@example.org,Delaware,West Michael,24935,9610
customer_107336,Rachel Ortiz,90508618098,warnerdeborah@example.net,Ohio,West Stephaniebury,16800,696
customer_107337,Mary Hall,36277309647,smithmelinda@example.org,South Carolina,Port Brittany,65105,9942
customer_107338,Jacob Smith,79813663060,jasonmartin@example.org,Wyoming,Kristenshire,99162,1730
customer_107339,Joseph Day,39409251091,heather23@example.net,Massachusetts,North Edwardstad,14482,5776
customer_107340,Pamela Hampton,28448579204,zmartin@example.org,Rhode Island,Chaneyburgh,68625,2356
customer_107341,Ashley Roberts,47682038905,benjaminreed@example.com,Ohio,New John,3844,7163
customer_107342,Ronnie Henderson,52174904582,gillespiedaniel@example.com,Montana,Hicksview,80222,9829
customer_107343,Katherine Mccullough,22306283526,weavergeorge@example.net,Delaware,Caitlinville,38425,4738
customer_107344,Michele Randall,63475078080,jermaine85@example.org,Maryland,South Josephville,3537,8651
customer_107345,Laura Morris,35622231694,martindestiny@example.net,California,Johnmouth,68326,1989
customer_107346,Molly Franklin,40811542230,melissa90@example.net,Wyoming,Greenhaven,73922,4773
customer_107347,Grant Howe,51476847312,riverajohn@example.com,South Carolina,Kleinmouth,67163,9895
customer_107348,Mark Johns,32382012198,elizabethzavala@example.com,Kansas,Murphyside,6829,2394
customer_107349,Jacqueline Jones,50706796082,oscar70@example.org,Florida,Garciaview,38050,4303
customer_107350,Kenneth Burns,72800390991,garrett47@example.org,South Carolina,East Bryan,85624,8376
customer_107351,Eric Braun,50749542191,hmorales@example.org,Connecticut,Jacobview,94812,7897
customer_107352,Teresa Jones,48553693808,josephhunter@example.org,Wyoming,Lake Nancystad,77577,8425
customer_107353,Robert Carrillo,69915455228,jacquelinesellers@example.org,Florida,West Lesliehaven,15461,6269
customer_107354,Michael Smith,53698703099,barkeralyssa@example.org,Arkansas,West Connie,74871,3570
customer_107355,Sean Duran,14238208532,ppruitt@example.net,Nevada,Port Jonathan,63560,2660
customer_107356,Luis Suarez,98967690431,taylormatthew@example.net,Missouri,South Tammyberg,87044,3204
customer_107357,Joe Martin,13607777314,iknight@example.com,California,Port Tina,92264,6418
customer_107358,Heather Gordon,99946291208,derrick15@example.org,Iowa,West William,44944,489
customer_107359,Melanie Thompson,16215856118,ehenson@example.com,Maryland,Lake Sabrina,78013,2179
customer_107360,Eric Simmons,99229688639,carriezavala@example.net,Nevada,New Hannah,63288,6484
customer_107361,Brandy Phillips,30944628119,miguelhernandez@example.com,Pennsylvania,North Robert,91633,8689
customer_107362,Chloe Hayes,73401120904,ashleylewis@example.com,Hawaii,East Leahview,31708,9439
customer_107363,Matthew Ryan,10718154018,griffinsara@example.net,Florida,Port Howard,23120,7453
